lulusan_id,mahasiswa_id,prodi_id,tanggal_lulus,ipk,lama_studi_bulan,status_pasca_lulus,nama_perusahaan,bidang_kerja,masa_tunggu_bulan,sumber_data,ingested_at
LLSd323a537,2019MTK24132,MTK,2025-12-21,2.76,54,Wirausaha,,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSebac48f5,2018TS42298,TS,2023-08-07,3.59,50,Studi Lanjut,PT PLN,Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLSa5c12e53,2020FIS18328,FIS,2024-07-14,3.32,59,Bekerja,,Tidak Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLSe9fc6df6,2023FIS45767,FIS,2027-01-01,3.02,58,Belum Bekerja,Universitas Indonesia,Tidak Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScdf4537b,2019TM10502,TM,2025-03-26,3.81,60,Studi Lanjut,LIPI,Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLSc1353e09,2019TK32786,TK,2023-01-06,2.79,72,Belum Bekerja,Huawei Indonesia,Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLS0cd0d194,2021TS34042,TS,2025-09-09,3.03,59,Belum Bekerja,PT Bukit Asam,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS1836bec5,2023KIM33111,KIM,2027-01-01,2.82,52,Studi Lanjut,Universitas Indonesia,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS2d638d51,2021TE49130,TE,2025-01-05,3.67,51,Bekerja,,Tidak Sesuai,15,Tracer Study,2026-05-13T19:21:14+07:00
LLS0bf63b12,2019SK16461,SK,2023-06-07,3.54,50,Belum Bekerja,JICA Indonesia,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS9a770c43,2023TG02615,TG,2027-01-01,3.54,51,Bekerja,,Tidak Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS19119f6d,2019PWK05330,PWK,2023-10-22,3.09,49,Bekerja,,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS6a09c0b9,2019TE00693,TE,2025-01-21,3.64,55,Wirausaha,NUS Singapore,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSea7a041c,2022IF42663,IF,2026-01-01,2.93,43,Belum Bekerja,PT Bukit Asam,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS67661f30,2018TLK41313,TLK,2022-01-23,3.02,60,Bekerja,BRIN,Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS9f1d696b,2019TLK44686,TLK,2023-09-10,3.05,48,Bekerja,IPB University,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS460201c3,2023AR34414,AR,2027-01-01,3.8,70,Bekerja,,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSe346b002,2018AR15697,AR,2024-06-29,3.79,68,Bekerja,PT Bukit Asam,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0739ce81,2018TM33038,TM,2023-06-04,2.84,62,Bekerja,BRIN,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS4caa48c5,2021TG03132,TG,2025-05-19,3.44,53,Belum Bekerja,Kyushu University,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLSf9b2374b,2018TG01004,TG,2022-08-12,3.41,69,Bekerja,,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLSf2ee4755,2021KIM39958,KIM,2025-08-19,2.89,65,Bekerja,Telkom University,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS72c78b84,2019TG23706,TG,2023-12-23,3.6,67,Belum Bekerja,PT Astra International,Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLSf6a7b955,2021SI37450,SI,2025-04-19,3.11,69,Belum Bekerja,World Bank Jakarta,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS6ec4f399,2019KIM15377,KIM,2025-08-01,3.58,69,Bekerja,Unsri,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLSbc53dc68,2018TK11247,TK,2024-02-11,3.74,63,Studi Lanjut,,Tidak Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb089996c,2019KIM42306,KIM,2024-08-08,3.49,65,Studi Lanjut,,Tidak Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS1ba64778,2022FT02099,FT,2026-01-01,3.23,70,Belum Bekerja,Universitas Indonesia,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf2863a7e,2020FT46644,FT,2025-04-13,3.33,62,Bekerja,World Bank Jakarta,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS95a09d10,2021TK12381,TK,2025-10-01,3.03,67,Belum Bekerja,,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSd005d81d,2021BIO41759,BIO,2025-02-10,3.32,70,Belum Bekerja,Huawei Indonesia,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5a038057,2020TLK20653,TLK,2024-09-15,3.8,51,Bekerja,Unila,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS55854a13,2023TG25318,TG,2027-01-01,3.72,50,Belum Bekerja,PT Astra International,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS903d749c,2023SI45119,SI,2027-01-01,3.26,54,Bekerja,PT Astra International,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS10c66bf3,2023BIO44806,BIO,2027-01-01,2.92,56,Belum Bekerja,LIPI,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS00ad740c,2019TS13620,TS,2024-03-02,3.27,42,Studi Lanjut,Kyushu University,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLSd98cd507,2018PWK07624,PWK,2022-08-26,3.64,60,Belum Bekerja,,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS798760e1,2022TK01314,TK,2026-01-01,3.4,59,Bekerja,,Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLS39cc7b74,2022TE47597,TE,2026-01-01,3.85,56,Bekerja,Huawei Indonesia,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLS9d7fe62a,2020MB08211,MB,2025-03-18,3.53,64,Belum Bekerja,Telkom University,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS53cce683,2019AR37496,AR,2024-11-20,3.66,49,Bekerja,Politeknik Negeri Lampung,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS890eaa70,2019TI44785,TI,2024-06-13,3.21,71,Bekerja,NUS Singapore,Tidak Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS0edf7a68,2021PWK21764,PWK,2025-05-07,2.87,65,Belum Bekerja,Unila,Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS065fb30d,2018BIO39744,BIO,2023-08-28,3.58,67,Bekerja,PT Astra International,Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS3f895492,2020TE06769,TE,2024-10-15,2.87,64,Bekerja,Chulalongkorn University,Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS06f21066,2023GD31690,GD,2027-01-01,2.77,43,Belum Bekerja,,Sesuai,7,Tracer Study,2026-05-13T19:21:14+07:00
LLSbf481140,2019BIO10145,BIO,2025-09-16,3.59,58,Belum Bekerja,UGM,Tidak Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS8a152e9a,2021PWK34547,PWK,2025-11-05,2.93,45,Wirausaha,UGM,Tidak Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS3c5aab25,2022AG01078,AG,2026-01-01,3.77,45,Wirausaha,,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSd9a63399,2018TP30733,TP,2022-02-20,3.42,42,Bekerja,,Tidak Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS075e1391,2020IF38987,IF,2025-07-24,3.93,47,Belum Bekerja,Huawei Indonesia,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc387e214,2020TLK42308,TLK,2024-09-14,3.23,62,Bekerja,World Bank Jakarta,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb6a62382,2022SI37590,SI,2026-01-01,3.94,43,Belum Bekerja,PT Astra International,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS61a71384,2021TS02314,TS,2025-03-21,3.91,50,Wirausaha,PT PLN,Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS8b582400,2019MB42457,MB,2025-12-26,2.95,44,Bekerja,,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSd5388394,2018GD46333,GD,2023-02-22,2.84,65,Studi Lanjut,Google Indonesia,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS778f8605,2021FT05197,FT,2025-09-23,3.5,49,Bekerja,UNDP Indonesia,Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS83d1a87b,2018IF13861,IF,2022-05-21,3.26,51,Bekerja,,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS334bc111,2019GL42553,GL,2024-12-19,3.43,67,Wirausaha,,Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS59ad752c,2019FIS25042,FIS,2024-05-09,3.57,67,Studi Lanjut,Universitas Indonesia,Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScff264f6,2021TS01224,TS,2025-02-22,2.79,45,Bekerja,,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS60e6d4ea,2022TS48140,TS,2026-01-01,3.88,63,Bekerja,PT Astra International,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS8292ab4b,2022TLK15000,TLK,2026-01-01,3.81,50,Belum Bekerja,,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS05a3302e,2021MB18958,MB,2025-03-30,3.41,58,Bekerja,UGM,Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSe654d3fe,2020TM32629,TM,2025-05-22,3.71,61,Bekerja,PT Bukit Asam,Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLScbf232e7,2021TP43595,TP,2025-11-28,3.5,66,Belum Bekerja,Huawei Indonesia,Sesuai,6,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf418b818,2023TI11239,TI,2027-01-01,2.91,72,Belum Bekerja,PT Telkom Indonesia,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS4924d861,2020PWK34294,PWK,2025-02-05,3.33,71,Bekerja,Huawei Indonesia,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS59845933,2020KIM40342,KIM,2025-10-08,3.44,59,Bekerja,UNDP Indonesia,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLScd1437ff,2018IF28665,IF,2023-12-29,3.53,59,Bekerja,,Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSef74e80d,2022SK25204,SK,2026-01-01,3.12,60,Bekerja,,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLSecf95ef2,2020TM00667,TM,2025-03-30,3.15,63,Bekerja,Telkom University,Tidak Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0f5148da,2018TLK33898,TLK,2023-03-28,2.98,71,Belum Bekerja,TU Delft,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS3907431a,2018MTK43499,MTK,2022-03-21,2.87,57,Bekerja,BPS Lampung,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSaaa15763,2022TS25333,TS,2026-01-01,2.87,52,Bekerja,,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS3d1e8141,2023IF08248,IF,2027-01-01,3.32,59,Bekerja,Google Indonesia,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS38596dd1,2019TI16421,TI,2024-11-28,3.72,42,Bekerja,,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS435a545d,2023KIM40485,KIM,2027-01-01,3.61,68,Bekerja,TU Delft,Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS01da9864,2023IF41216,IF,2027-01-01,2.76,43,Bekerja,,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSffac3810,2022SK11280,SK,2026-01-01,3.05,67,Bekerja,World Bank Jakarta,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS0ef7e090,2019TI23678,TI,2024-06-06,3.03,49,Bekerja,Kyushu University,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSfbf4af97,2020TM04283,TM,2024-10-28,3.87,46,Studi Lanjut,,Tidak Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS3513fd19,2019SK22413,SK,2025-04-29,2.97,42,Bekerja,TU Delft,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSa3d375f8,2019TK01958,TK,2024-05-31,2.98,44,Belum Bekerja,Telkom University,Tidak Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS891a6548,2023AR10587,AR,2027-01-01,3.94,58,Wirausaha,IPB University,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS57c20097,2021TL19197,TL,2025-03-03,3.18,56,Belum Bekerja,BPS Lampung,Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSddf70e4d,2018TM20502,TM,2024-01-13,3.1,69,Bekerja,TU Delft,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS067f9500,2019TG13068,TG,2025-06-18,3.84,46,Wirausaha,,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLS8352952e,2021PWK21767,PWK,2025-03-12,3.48,44,Wirausaha,Unila,Tidak Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf684d5bc,2021TP41465,TP,2025-12-09,3.95,57,Bekerja,Universitas Indonesia,Tidak Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSd7a46455,2020IF47567,IF,2024-02-16,3.56,45,Bekerja,IPB University,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLSbd1ba995,2022TI07827,TI,2026-01-01,3.39,70,Wirausaha,NUS Singapore,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2ba26bb9,2022GL18143,GL,2026-01-01,3.21,60,Belum Bekerja,BRIN,Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb29d5bf1,2020FIS04157,FIS,2025-05-03,3.57,51,Bekerja,PT Bukit Asam,Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLS8e2b71a8,2022AR04510,AR,2026-01-01,3.13,66,Bekerja,Universiti Malaya,Tidak Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLSf3ae2a55,2022BIO07511,BIO,2026-01-01,3.35,68,Bekerja,Politeknik Negeri Lampung,Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS88b81395,2019BIO39433,BIO,2025-02-26,3.53,48,Bekerja,,Tidak Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSdb33a81e,2018TP10598,TP,2024-09-17,3.08,69,Bekerja,,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLSefb0270b,2021TI04504,TI,2025-11-15,3.38,57,Bekerja,,Tidak Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS04ad084c,2021TL16591,TL,2025-08-03,3.51,43,Studi Lanjut,Unsri,Tidak Sesuai,16,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS21fda3d4,2020PWK12258,PWK,2025-11-15,3.55,45,Belum Bekerja,,Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb30b174b,2019TE18549,TE,2024-11-20,2.83,42,Belum Bekerja,,Tidak Sesuai,18,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS13e9cf25,2021TE25999,TE,2025-10-01,3.83,59,Studi Lanjut,Chulalongkorn University,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLSd3a5cddb,2020GL07428,GL,2024-12-10,2.9,43,Studi Lanjut,,Sesuai,14,Tracer Study,2026-05-13T19:21:14+07:00
LLS91483da6,2021GL23655,GL,2025-04-22,2.81,54,Bekerja,,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5c621120,2019IF04697,IF,2025-12-14,3.06,47,Studi Lanjut,JICA Indonesia,Tidak Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS48e0ef6c,2020BIO04405,BIO,2024-02-18,3.47,44,Bekerja,,Tidak Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS41a82b3b,2018TK24912,TK,2024-08-25,3.87,72,Bekerja,PT PLN,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS8eab1d27,2022MB42999,MB,2026-01-01,3.09,57,Bekerja,Unsri,Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS375401fd,2018IF43006,IF,2023-09-10,2.82,43,Bekerja,UNDP Indonesia,Tidak Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS8b16e4d2,2023MTK07606,MTK,2027-01-01,3.16,42,Bekerja,ITS,Tidak Sesuai,15,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS20259f28,2022TL13277,TL,2026-01-01,2.9,42,Belum Bekerja,JICA Indonesia,Tidak Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLSe823c71b,2022TE11796,TE,2026-01-01,3.45,48,Bekerja,,Tidak Sesuai,10,Tracer Study,2026-05-13T19:21:14+07:00
LLS2abe1f3e,2023TK20923,TK,2027-01-01,3.54,48,Wirausaha,Osaka University,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS51cc3b42,2018GD00808,GD,2023-10-22,3.84,61,Bekerja,Toyota Motor Manufacturing,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS17f378ad,2023TL31666,TL,2027-01-01,3.61,50,Bekerja,UNDP Indonesia,Tidak Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS06b2f0d4,2022GL18347,GL,2026-01-01,3.27,58,Bekerja,IPB University,Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS3801e6d2,2023AG35099,AG,2027-01-01,3.65,48,Bekerja,Chulalongkorn University,Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS728dd5cb,2020TP37296,TP,2024-08-21,3.93,48,Bekerja,Chulalongkorn University,Sesuai,3,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSf241dde7,2021TP17428,TP,2025-12-06,3.48,54,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLSd6f4fd37,2020GL42113,GL,2024-09-26,3.07,46,Studi Lanjut,Osaka University,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLSa44f3cc5,2020KIM33106,KIM,2024-03-07,3.93,62,Bekerja,PT PLN,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS5d7cffce,2023GL33795,GL,2027-01-01,3.5,57,Bekerja,Universitas Indonesia,Tidak Sesuai,11,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS62bf54e4,2018MTK24755,MTK,2024-12-17,3.72,43,Bekerja,Kyushu University,Tidak Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLS42b4b591,2022TK03577,TK,2026-01-01,3.39,42,Bekerja,Chulalongkorn University,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLScf506da0,2022TE46779,TE,2026-01-01,3.18,59,Belum Bekerja,ITS,Tidak Sesuai,13,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0c3772f7,2020TM11514,TM,2024-06-13,3.2,48,Bekerja,,Sesuai,13,Tracer Study,2026-05-13T19:21:14+07:00
LLS8dfac30c,2020KIM10384,KIM,2025-10-28,3.12,44,Bekerja,Unsri,Tidak Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0ec350d4,2022MB31603,MB,2026-01-01,3.84,60,Bekerja,,Tidak Sesuai,12,Tracer Study,2026-05-13T19:21:14+07:00
LLSbd1df8ea,2019FT35066,FT,2023-01-16,2.76,46,Bekerja,,Tidak Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS1976d409,2022TL01191,TL,2026-01-01,3.89,66,Belum Bekerja,,Sesuai,4,Tracer Study,2026-05-13T19:21:14+07:00
LLS07013a41,2018AG48810,AG,2023-05-22,2.96,69,Wirausaha,,Tidak Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS29788137,2018MTK40477,MTK,2024-09-25,3.54,68,Belum Bekerja,Unsri,Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS7bbb8702,2023TI40536,TI,2027-01-01,2.9,57,Studi Lanjut,Universitas Lampung,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLScfe9dfb6,2019AR48051,AR,2025-08-15,3.7,48,Wirausaha,TU Delft,Tidak Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLSdb7a73c7,2019TK48034,TK,2025-08-03,3.26,46,Studi Lanjut,,Tidak Sesuai,18,Tracer Study,2026-05-13T19:21:14+07:00
LLSd87a4c0c,2020SI23007,SI,2025-02-28,3.0,47,Bekerja,,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSac60459e,2021AG14432,AG,2025-03-16,3.36,57,Studi Lanjut,IPB University,Tidak Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSabf40eba,2019MB22863,MB,2025-12-06,3.78,46,Bekerja,Politeknik Negeri Lampung,Tidak Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS0906f362,2018GL30186,GL,2024-04-18,3.1,60,Bekerja,Universiti Malaya,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS2db7c229,2019TM06494,TM,2024-06-08,3.62,54,Belum Bekerja,,Tidak Sesuai,1,Tracer Study,2026-05-13T19:21:14+07:00
LLS55287357,2022FT31433,FT,2026-01-01,2.9,62,Studi Lanjut,BMKG,Sesuai,9,Tracer Study,2026-05-13T19:21:14+07:00
LLS654bf79d,2023TP14486,TP,2027-01-01,3.3,66,Studi Lanjut,Toyota Motor Manufacturing,Sesuai,0,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS94ce94c4,2023FIS38111,FIS,2027-01-01,3.59,55,Belum Bekerja,UNDP Indonesia,Sesuai,10,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSb66d0f89,2022BIO06578,BIO,2026-01-01,2.82,45,Studi Lanjut,,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS354aa169,2022SI28869,SI,2026-01-01,3.51,49,Studi Lanjut,,Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLSe087669a,2021GD36836,GD,2025-04-04,3.4,65,Bekerja,,Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLSeb2ca499,2021TG49465,TG,2025-10-22,2.79,56,Bekerja,BMKG,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS77709f21,2022GL39117,GL,2026-01-01,3.28,67,Studi Lanjut,Kyushu University,Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS20ba8ecb,2018TK00506,TK,2024-08-02,2.91,57,Bekerja,BMKG,Tidak Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS682f1eb1,2019TP10782,TP,2024-12-21,3.61,44,Wirausaha,TU Delft,Sesuai,0,Tracer Study,2026-05-13T19:21:14+07:00
LLSfa2ea3d5,2019KIM36201,KIM,2023-08-25,3.31,50,Bekerja,Chulalongkorn University,Tidak Sesuai,5,Tracer Study,2026-05-13T19:21:14+07:00
LLS3a6a5d3e,2022FIS12340,FIS,2026-01-01,3.27,62,Bekerja,Huawei Indonesia,Sesuai,3,Tracer Study,2026-05-13T19:21:14+07:00
LLS4132c844,2019GD29800,GD,2024-12-25,3.91,70,Bekerja,JICA Indonesia,Sesuai,5,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS22c41bce,2019PWK45199,PWK,2024-04-06,2.98,43,Bekerja,TU Delft,Sesuai,1,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSbdefd9ce,2021AG38411,AG,2025-09-20,2.75,48,Studi Lanjut,,Sesuai,4,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSedd28591,2020TG34723,TG,2024-11-01,3.84,46,Bekerja,,Tidak Sesuai,17,Tracer Study,2026-05-13T19:21:14+07:00
LLS680acc26,2020TK12536,TK,2025-11-13,3.52,56,Belum Bekerja,,Sesuai,17,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS5b3998a2,2021TG40088,TG,2025-06-17,3.37,61,Bekerja,Kyushu University,Sesuai,7,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2ce0fd37,2023KIM24855,KIM,2027-01-01,3.78,67,Belum Bekerja,,Tidak Sesuai,16,Tracer Study,2026-05-13T19:21:14+07:00
LLS028b7210,2018FIS28263,FIS,2023-08-31,3.66,59,Bekerja,Chulalongkorn University,Tidak Sesuai,8,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSecf063fc,2021FT49802,FT,2025-06-22,3.65,51,Belum Bekerja,BMKG,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS1a001562,2022TM40760,TM,2026-01-01,3.93,69,Bekerja,PT PLN,Tidak Sesuai,9,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSc18ea787,2019TG01114,TG,2023-05-02,3.29,55,Bekerja,Osaka University,Sesuai,14,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLSd161408e,2019TP04551,TP,2025-10-07,3.78,43,Studi Lanjut,Bank Indonesia,Sesuai,8,Tracer Study,2026-05-13T19:21:14+07:00
LLS4233354b,2018TLK45590,TLK,2023-03-08,3.9,70,Studi Lanjut,Bank Indonesia,Tidak Sesuai,6,Tracer Study,2026-05-13T19:21:14+07:00
LLS1acb727d,2020MB49151,MB,2024-03-16,3.76,50,Bekerja,,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLS3db1bc78,2020MB39059,MB,2024-08-19,3.11,61,Wirausaha,Universitas Indonesia,Sesuai,11,Tracer Study,2026-05-13T19:21:14+07:00
LLS2e9b6857,2023MB03625,MB,2027-01-01,3.75,67,Belum Bekerja,PT Pertamina,Sesuai,2,Laporan Wisuda,2026-05-13T19:21:14+07:00
LLS2fd437ef,2023TS22020,TS,2027-01-01,2.82,69,Bekerja,Osaka University,Sesuai,2,Tracer Study,2026-05-13T19:21:14+07:00
LLSe5ab6587,2022GL26920,GL,2026-01-01,3.77,64,Bekerja,,Sesuai,12,Laporan Wisuda,2026-05-13T19:21:14+07:00
